Unnamed: 0,imgs,masks
33,frames/wetlab_cataract_011_0004.jpg,Segmentation_Masks/Iris/wetlab_cataract_011_0004_iris_mask.png
34,frames/wetlab_cataract_011_0082.jpg,Segmentation_Masks/Iris/wetlab_cataract_011_0082_iris_mask.png
35,frames/wetlab_cataract_010_0042.jpg,Segmentation_Masks/Iris/wetlab_cataract_010_0042_iris_mask.png
36,frames/wetlab_cataract_017_0027.jpg,Segmentation_Masks/Iris/wetlab_cataract_017_0027_iris_mask.png
37,frames/wetlab_cataract_024_0011.jpg,Segmentation_Masks/Iris/wetlab_cataract_024_0011_iris_mask.png
38,frames/wetlab_cataract_010_0031.jpg,Segmentation_Masks/Iris/wetlab_cataract_010_0031_iris_mask.png
39,frames/wetlab_cataract_039_0006.jpg,Segmentation_Masks/Iris/wetlab_cataract_039_0006_iris_mask.png
40,frames/wetlab_cataract_045_0029.jpg,Segmentation_Masks/Iris/wetlab_cataract_045_0029_iris_mask.png
41,frames/wetlab_cataract_030_0009.jpg,Segmentation_Masks/Iris/wetlab_cataract_030_0009_iris_mask.png
42,frames/wetlab_cataract_045_0015.jpg,Segmentation_Masks/Iris/wetlab_cataract_045_0015_iris_mask.png
43,frames/wetlab_cataract_010_0010.jpg,Segmentation_Masks/Iris/wetlab_cataract_010_0010_iris_mask.png
44,frames/wetlab_cataract_017_0023.jpg,Segmentation_Masks/Iris/wetlab_cataract_017_0023_iris_mask.png
45,frames/wetlab_cataract_010_0012.jpg,Segmentation_Masks/Iris/wetlab_cataract_010_0012_iris_mask.png
46,frames/wetlab_cataract_034_0018.jpg,Segmentation_Masks/Iris/wetlab_cataract_034_0018_iris_mask.png
47,frames/wetlab_cataract_045_0013.jpg,Segmentation_Masks/Iris/wetlab_cataract_045_0013_iris_mask.png
48,frames/wetlab_cataract_030_0018.jpg,Segmentation_Masks/Iris/wetlab_cataract_030_0018_iris_mask.png
49,frames/wetlab_cataract_033_0010.jpg,Segmentation_Masks/Iris/wetlab_cataract_033_0010_iris_mask.png
50,frames/wetlab_cataract_010_0037.jpg,Segmentation_Masks/Iris/wetlab_cataract_010_0037_iris_mask.png
51,frames/wetlab_cataract_012_0028.jpg,Segmentation_Masks/Iris/wetlab_cataract_012_0028_iris_mask.png
52,frames/wetlab_cataract_011_0086.jpg,Segmentation_Masks/Iris/wetlab_cataract_011_0086_iris_mask.png
53,frames/wetlab_cataract_011_0063.jpg,Segmentation_Masks/Iris/wetlab_cataract_011_0063_iris_mask.png
54,frames/wetlab_cataract_030_0001.jpg,Segmentation_Masks/Iris/wetlab_cataract_030_0001_iris_mask.png
55,frames/wetlab_cataract_035_0029.jpg,Segmentation_Masks/Iris/wetlab_cataract_035_0029_iris_mask.png
56,frames/wetlab_cataract_012_0029.jpg,Segmentation_Masks/Iris/wetlab_cataract_012_0029_iris_mask.png
57,frames/wetlab_cataract_010_0022.jpg,Segmentation_Masks/Iris/wetlab_cataract_010_0022_iris_mask.png
58,frames/wetlab_cataract_010_0034.jpg,Segmentation_Masks/Iris/wetlab_cataract_010_0034_iris_mask.png
59,frames/wetlab_cataract_033_0011.jpg,Segmentation_Masks/Iris/wetlab_cataract_033_0011_iris_mask.png
60,frames/wetlab_cataract_011_0026.jpg,Segmentation_Masks/Iris/wetlab_cataract_011_0026_iris_mask.png
61,frames/wetlab_cataract_011_0038.jpg,Segmentation_Masks/Iris/wetlab_cataract_011_0038_iris_mask.png
62,frames/wetlab_cataract_034_0024.jpg,Segmentation_Masks/Iris/wetlab_cataract_034_0024_iris_mask.png
63,frames/wetlab_cataract_045_0028.jpg,Segmentation_Masks/Iris/wetlab_cataract_045_0028_iris_mask.png
64,frames/wetlab_cataract_010_0026.jpg,Segmentation_Masks/Iris/wetlab_cataract_010_0026_iris_mask.png
65,frames/wetlab_cataract_035_0024.jpg,Segmentation_Masks/Iris/wetlab_cataract_035_0024_iris_mask.png
66,frames/wetlab_cataract_034_0008.jpg,Segmentation_Masks/Iris/wetlab_cataract_034_0008_iris_mask.png
67,frames/wetlab_cataract_024_0028.jpg,Segmentation_Masks/Iris/wetlab_cataract_024_0028_iris_mask.png
68,frames/wetlab_cataract_035_0003.jpg,Segmentation_Masks/Iris/wetlab_cataract_035_0003_iris_mask.png
69,frames/wetlab_cataract_011_0089.jpg,Segmentation_Masks/Iris/wetlab_cataract_011_0089_iris_mask.png
70,frames/wetlab_cataract_034_0016.jpg,Segmentation_Masks/Iris/wetlab_cataract_034_0016_iris_mask.png
71,frames/wetlab_cataract_030_0029.jpg,Segmentation_Masks/Iris/wetlab_cataract_030_0029_iris_mask.png
72,frames/wetlab_cataract_017_0009.jpg,Segmentation_Masks/Iris/wetlab_cataract_017_0009_iris_mask.png
73,frames/wetlab_cataract_011_0048.jpg,Segmentation_Masks/Iris/wetlab_cataract_011_0048_iris_mask.png
74,frames/wetlab_cataract_045_0018.jpg,Segmentation_Masks/Iris/wetlab_cataract_045_0018_iris_mask.png
75,frames/wetlab_cataract_011_0091.jpg,Segmentation_Masks/Iris/wetlab_cataract_011_0091_iris_mask.png
76,frames/wetlab_cataract_011_0033.jpg,Segmentation_Masks/Iris/wetlab_cataract_011_0033_iris_mask.png
77,frames/wetlab_cataract_012_0066.jpg,Segmentation_Masks/Iris/wetlab_cataract_012_0066_iris_mask.png
78,frames/wetlab_cataract_030_0025.jpg,Segmentation_Masks/Iris/wetlab_cataract_030_0025_iris_mask.png
79,frames/wetlab_cataract_012_0053.jpg,Segmentation_Masks/Iris/wetlab_cataract_012_0053_iris_mask.png
80,frames/wetlab_cataract_019_0025.jpg,Segmentation_Masks/Iris/wetlab_cataract_019_0025_iris_mask.png
81,frames/wetlab_cataract_010_0023.jpg,Segmentation_Masks/Iris/wetlab_cataract_010_0023_iris_mask.png
82,frames/wetlab_cataract_012_0033.jpg,Segmentation_Masks/Iris/wetlab_cataract_012_0033_iris_mask.png
83,frames/wetlab_cataract_034_0015.jpg,Segmentation_Masks/Iris/wetlab_cataract_034_0015_iris_mask.png
84,frames/wetlab_cataract_010_0014.jpg,Segmentation_Masks/Iris/wetlab_cataract_010_0014_iris_mask.png
85,frames/wetlab_cataract_011_0045.jpg,Segmentation_Masks/Iris/wetlab_cataract_011_0045_iris_mask.png
86,frames/wetlab_cataract_045_0010.jpg,Segmentation_Masks/Iris/wetlab_cataract_045_0010_iris_mask.png
87,frames/wetlab_cataract_024_0020.jpg,Segmentation_Masks/Iris/wetlab_cataract_024_0020_iris_mask.png
88,frames/wetlab_cataract_011_0040.jpg,Segmentation_Masks/Iris/wetlab_cataract_011_0040_iris_mask.png
89,frames/wetlab_cataract_019_0017.jpg,Segmentation_Masks/Iris/wetlab_cataract_019_0017_iris_mask.png
90,frames/wetlab_cataract_019_0030.jpg,Segmentation_Masks/Iris/wetlab_cataract_019_0030_iris_mask.png
91,frames/wetlab_cataract_030_0023.jpg,Segmentation_Masks/Iris/wetlab_cataract_030_0023_iris_mask.png
92,frames/wetlab_cataract_035_0012.jpg,Segmentation_Masks/Iris/wetlab_cataract_035_0012_iris_mask.png
93,frames/wetlab_cataract_019_0029.jpg,Segmentation_Masks/Iris/wetlab_cataract_019_0029_iris_mask.png
94,frames/wetlab_cataract_019_0026.jpg,Segmentation_Masks/Iris/wetlab_cataract_019_0026_iris_mask.png
95,frames/wetlab_cataract_034_0003.jpg,Segmentation_Masks/Iris/wetlab_cataract_034_0003_iris_mask.png
96,frames/wetlab_cataract_019_0018.jpg,Segmentation_Masks/Iris/wetlab_cataract_019_0018_iris_mask.png
97,frames/wetlab_cataract_039_0008.jpg,Segmentation_Masks/Iris/wetlab_cataract_039_0008_iris_mask.png
98,frames/wetlab_cataract_034_0007.jpg,Segmentation_Masks/Iris/wetlab_cataract_034_0007_iris_mask.png
99,frames/wetlab_cataract_019_0028.jpg,Segmentation_Masks/Iris/wetlab_cataract_019_0028_iris_mask.png
100,frames/wetlab_cataract_011_0060.jpg,Segmentation_Masks/Iris/wetlab_cataract_011_0060_iris_mask.png
101,frames/wetlab_cataract_010_0007.jpg,Segmentation_Masks/Iris/wetlab_cataract_010_0007_iris_mask.png
102,frames/wetlab_cataract_011_0022.jpg,Segmentation_Masks/Iris/wetlab_cataract_011_0022_iris_mask.png
103,frames/wetlab_cataract_045_0023.jpg,Segmentation_Masks/Iris/wetlab_cataract_045_0023_iris_mask.png
104,frames/wetlab_cataract_017_0005.jpg,Segmentation_Masks/Iris/wetlab_cataract_017_0005_iris_mask.png
105,frames/wetlab_cataract_024_0002.jpg,Segmentation_Masks/Iris/wetlab_cataract_024_0002_iris_mask.png
106,frames/wetlab_cataract_030_0030.jpg,Segmentation_Masks/Iris/wetlab_cataract_030_0030_iris_mask.png
107,frames/wetlab_cataract_035_0031.jpg,Segmentation_Masks/Iris/wetlab_cataract_035_0031_iris_mask.png
108,frames/wetlab_cataract_010_0032.jpg,Segmentation_Masks/Iris/wetlab_cataract_010_0032_iris_mask.png
109,frames/wetlab_cataract_012_0009.jpg,Segmentation_Masks/Iris/wetlab_cataract_012_0009_iris_mask.png
110,frames/wetlab_cataract_045_0001.jpg,Segmentation_Masks/Iris/wetlab_cataract_045_0001_iris_mask.png
111,frames/wetlab_cataract_024_0006.jpg,Segmentation_Masks/Iris/wetlab_cataract_024_0006_iris_mask.png
112,frames/wetlab_cataract_012_0015.jpg,Segmentation_Masks/Iris/wetlab_cataract_012_0015_iris_mask.png
113,frames/wetlab_cataract_030_0003.jpg,Segmentation_Masks/Iris/wetlab_cataract_030_0003_iris_mask.png
114,frames/wetlab_cataract_019_0011.jpg,Segmentation_Masks/Iris/wetlab_cataract_019_0011_iris_mask.png
115,frames/wetlab_cataract_011_0014.jpg,Segmentation_Masks/Iris/wetlab_cataract_011_0014_iris_mask.png
116,frames/wetlab_cataract_011_0041.jpg,Segmentation_Masks/Iris/wetlab_cataract_011_0041_iris_mask.png
117,frames/wetlab_cataract_012_0035.jpg,Segmentation_Masks/Iris/wetlab_cataract_012_0035_iris_mask.png
118,frames/wetlab_cataract_010_0017.jpg,Segmentation_Masks/Iris/wetlab_cataract_010_0017_iris_mask.png
119,frames/wetlab_cataract_045_0002.jpg,Segmentation_Masks/Iris/wetlab_cataract_045_0002_iris_mask.png
120,frames/wetlab_cataract_012_0046.jpg,Segmentation_Masks/Iris/wetlab_cataract_012_0046_iris_mask.png
121,frames/wetlab_cataract_033_0005.jpg,Segmentation_Masks/Iris/wetlab_cataract_033_0005_iris_mask.png
122,frames/wetlab_cataract_033_0022.jpg,Segmentation_Masks/Iris/wetlab_cataract_033_0022_iris_mask.png
123,frames/wetlab_cataract_011_0081.jpg,Segmentation_Masks/Iris/wetlab_cataract_011_0081_iris_mask.png
124,frames/wetlab_cataract_011_0053.jpg,Segmentation_Masks/Iris/wetlab_cataract_011_0053_iris_mask.png
125,frames/wetlab_cataract_033_0013.jpg,Segmentation_Masks/Iris/wetlab_cataract_033_0013_iris_mask.png
126,frames/wetlab_cataract_033_0014.jpg,Segmentation_Masks/Iris/wetlab_cataract_033_0014_iris_mask.png
127,frames/wetlab_cataract_017_0008.jpg,Segmentation_Masks/Iris/wetlab_cataract_017_0008_iris_mask.png
128,frames/wetlab_cataract_011_0074.jpg,Segmentation_Masks/Iris/wetlab_cataract_011_0074_iris_mask.png
129,frames/wetlab_cataract_045_0012.jpg,Segmentation_Masks/Iris/wetlab_cataract_045_0012_iris_mask.png
130,frames/wetlab_cataract_045_0006.jpg,Segmentation_Masks/Iris/wetlab_cataract_045_0006_iris_mask.png
131,frames/wetlab_cataract_019_0003.jpg,Segmentation_Masks/Iris/wetlab_cataract_019_0003_iris_mask.png
132,frames/wetlab_cataract_034_0005.jpg,Segmentation_Masks/Iris/wetlab_cataract_034_0005_iris_mask.png
133,frames/wetlab_cataract_011_0085.jpg,Segmentation_Masks/Iris/wetlab_cataract_011_0085_iris_mask.png
134,frames/wetlab_cataract_011_0066.jpg,Segmentation_Masks/Iris/wetlab_cataract_011_0066_iris_mask.png
135,frames/wetlab_cataract_011_0052.jpg,Segmentation_Masks/Iris/wetlab_cataract_011_0052_iris_mask.png
136,frames/wetlab_cataract_045_0008.jpg,Segmentation_Masks/Iris/wetlab_cataract_045_0008_iris_mask.png
137,frames/wetlab_cataract_017_0026.jpg,Segmentation_Masks/Iris/wetlab_cataract_017_0026_iris_mask.png
138,frames/wetlab_cataract_019_0031.jpg,Segmentation_Masks/Iris/wetlab_cataract_019_0031_iris_mask.png
139,frames/wetlab_cataract_011_0078.jpg,Segmentation_Masks/Iris/wetlab_cataract_011_0078_iris_mask.png
140,frames/wetlab_cataract_012_0041.jpg,Segmentation_Masks/Iris/wetlab_cataract_012_0041_iris_mask.png
141,frames/wetlab_cataract_019_0009.jpg,Segmentation_Masks/Iris/wetlab_cataract_019_0009_iris_mask.png
142,frames/wetlab_cataract_024_0026.jpg,Segmentation_Masks/Iris/wetlab_cataract_024_0026_iris_mask.png
143,frames/wetlab_cataract_033_0009.jpg,Segmentation_Masks/Iris/wetlab_cataract_033_0009_iris_mask.png
144,frames/wetlab_cataract_011_0030.jpg,Segmentation_Masks/Iris/wetlab_cataract_011_0030_iris_mask.png
145,frames/wetlab_cataract_017_0021.jpg,Segmentation_Masks/Iris/wetlab_cataract_017_0021_iris_mask.png
146,frames/wetlab_cataract_035_0025.jpg,Segmentation_Masks/Iris/wetlab_cataract_035_0025_iris_mask.png
147,frames/wetlab_cataract_045_0014.jpg,Segmentation_Masks/Iris/wetlab_cataract_045_0014_iris_mask.png
148,frames/wetlab_cataract_012_0010.jpg,Segmentation_Masks/Iris/wetlab_cataract_012_0010_iris_mask.png
149,frames/wetlab_cataract_012_0011.jpg,Segmentation_Masks/Iris/wetlab_cataract_012_0011_iris_mask.png
150,frames/wetlab_cataract_035_0005.jpg,Segmentation_Masks/Iris/wetlab_cataract_035_0005_iris_mask.png
151,frames/wetlab_cataract_011_0077.jpg,Segmentation_Masks/Iris/wetlab_cataract_011_0077_iris_mask.png
152,frames/wetlab_cataract_034_0026.jpg,Segmentation_Masks/Iris/wetlab_cataract_034_0026_iris_mask.png
153,frames/wetlab_cataract_017_0002.jpg,Segmentation_Masks/Iris/wetlab_cataract_017_0002_iris_mask.png
154,frames/wetlab_cataract_011_0003.jpg,Segmentation_Masks/Iris/wetlab_cataract_011_0003_iris_mask.png
155,frames/wetlab_cataract_034_0028.jpg,Segmentation_Masks/Iris/wetlab_cataract_034_0028_iris_mask.png
156,frames/wetlab_cataract_033_0018.jpg,Segmentation_Masks/Iris/wetlab_cataract_033_0018_iris_mask.png
157,frames/wetlab_cataract_011_0031.jpg,Segmentation_Masks/Iris/wetlab_cataract_011_0031_iris_mask.png
158,frames/wetlab_cataract_011_0019.jpg,Segmentation_Masks/Iris/wetlab_cataract_011_0019_iris_mask.png
159,frames/wetlab_cataract_011_0050.jpg,Segmentation_Masks/Iris/wetlab_cataract_011_0050_iris_mask.png
160,frames/wetlab_cataract_045_0017.jpg,Segmentation_Masks/Iris/wetlab_cataract_045_0017_iris_mask.png
161,frames/wetlab_cataract_010_0040.jpg,Segmentation_Masks/Iris/wetlab_cataract_010_0040_iris_mask.png
162,frames/wetlab_cataract_011_0067.jpg,Segmentation_Masks/Iris/wetlab_cataract_011_0067_iris_mask.png
163,frames/wetlab_cataract_045_0007.jpg,Segmentation_Masks/Iris/wetlab_cataract_045_0007_iris_mask.png
164,frames/wetlab_cataract_011_0032.jpg,Segmentation_Masks/Iris/wetlab_cataract_011_0032_iris_mask.png
165,frames/wetlab_cataract_019_0027.jpg,Segmentation_Masks/Iris/wetlab_cataract_019_0027_iris_mask.png
166,frames/wetlab_cataract_011_0051.jpg,Segmentation_Masks/Iris/wetlab_cataract_011_0051_iris_mask.png
167,frames/wetlab_cataract_011_0029.jpg,Segmentation_Masks/Iris/wetlab_cataract_011_0029_iris_mask.png
168,frames/wetlab_cataract_035_0011.jpg,Segmentation_Masks/Iris/wetlab_cataract_035_0011_iris_mask.png
169,frames/wetlab_cataract_019_0013.jpg,Segmentation_Masks/Iris/wetlab_cataract_019_0013_iris_mask.png
170,frames/wetlab_cataract_012_0016.jpg,Segmentation_Masks/Iris/wetlab_cataract_012_0016_iris_mask.png
171,frames/wetlab_cataract_033_0020.jpg,Segmentation_Masks/Iris/wetlab_cataract_033_0020_iris_mask.png
172,frames/wetlab_cataract_011_0025.jpg,Segmentation_Masks/Iris/wetlab_cataract_011_0025_iris_mask.png
173,frames/wetlab_cataract_012_0044.jpg,Segmentation_Masks/Iris/wetlab_cataract_012_0044_iris_mask.png
174,frames/wetlab_cataract_012_0047.jpg,Segmentation_Masks/Iris/wetlab_cataract_012_0047_iris_mask.png
175,frames/wetlab_cataract_030_0005.jpg,Segmentation_Masks/Iris/wetlab_cataract_030_0005_iris_mask.png
176,frames/wetlab_cataract_034_0001.jpg,Segmentation_Masks/Iris/wetlab_cataract_034_0001_iris_mask.png
177,frames/wetlab_cataract_017_0003.jpg,Segmentation_Masks/Iris/wetlab_cataract_017_0003_iris_mask.png
178,frames/wetlab_cataract_034_0012.jpg,Segmentation_Masks/Iris/wetlab_cataract_034_0012_iris_mask.png
179,frames/wetlab_cataract_045_0016.jpg,Segmentation_Masks/Iris/wetlab_cataract_045_0016_iris_mask.png
180,frames/wetlab_cataract_039_0002.jpg,Segmentation_Masks/Iris/wetlab_cataract_039_0002_iris_mask.png
181,frames/wetlab_cataract_011_0024.jpg,Segmentation_Masks/Iris/wetlab_cataract_011_0024_iris_mask.png
182,frames/wetlab_cataract_045_0030.jpg,Segmentation_Masks/Iris/wetlab_cataract_045_0030_iris_mask.png
183,frames/wetlab_cataract_010_0008.jpg,Segmentation_Masks/Iris/wetlab_cataract_010_0008_iris_mask.png
184,frames/wetlab_cataract_019_0021.jpg,Segmentation_Masks/Iris/wetlab_cataract_019_0021_iris_mask.png
185,frames/wetlab_cataract_010_0055.jpg,Segmentation_Masks/Iris/wetlab_cataract_010_0055_iris_mask.png
186,frames/wetlab_cataract_045_0024.jpg,Segmentation_Masks/Iris/wetlab_cataract_045_0024_iris_mask.png
187,frames/wetlab_cataract_019_0007.jpg,Segmentation_Masks/Iris/wetlab_cataract_019_0007_iris_mask.png
188,frames/wetlab_cataract_010_0020.jpg,Segmentation_Masks/Iris/wetlab_cataract_010_0020_iris_mask.png
189,frames/wetlab_cataract_019_0024.jpg,Segmentation_Masks/Iris/wetlab_cataract_019_0024_iris_mask.png
190,frames/wetlab_cataract_012_0040.jpg,Segmentation_Masks/Iris/wetlab_cataract_012_0040_iris_mask.png
191,frames/wetlab_cataract_017_0014.jpg,Segmentation_Masks/Iris/wetlab_cataract_017_0014_iris_mask.png
192,frames/wetlab_cataract_035_0023.jpg,Segmentation_Masks/Iris/wetlab_cataract_035_0023_iris_mask.png
193,frames/wetlab_cataract_030_0016.jpg,Segmentation_Masks/Iris/wetlab_cataract_030_0016_iris_mask.png
194,frames/wetlab_cataract_010_0019.jpg,Segmentation_Masks/Iris/wetlab_cataract_010_0019_iris_mask.png
195,frames/wetlab_cataract_010_0015.jpg,Segmentation_Masks/Iris/wetlab_cataract_010_0015_iris_mask.png
196,frames/wetlab_cataract_030_0008.jpg,Segmentation_Masks/Iris/wetlab_cataract_030_0008_iris_mask.png
197,frames/wetlab_cataract_011_0001.jpg,Segmentation_Masks/Iris/wetlab_cataract_011_0001_iris_mask.png
198,frames/wetlab_cataract_012_0023.jpg,Segmentation_Masks/Iris/wetlab_cataract_012_0023_iris_mask.png
199,frames/wetlab_cataract_011_0079.jpg,Segmentation_Masks/Iris/wetlab_cataract_011_0079_iris_mask.png
200,frames/wetlab_cataract_033_0016.jpg,Segmentation_Masks/Iris/wetlab_cataract_033_0016_iris_mask.png
201,frames/wetlab_cataract_011_0018.jpg,Segmentation_Masks/Iris/wetlab_cataract_011_0018_iris_mask.png
202,frames/wetlab_cataract_010_0054.jpg,Segmentation_Masks/Iris/wetlab_cataract_010_0054_iris_mask.png
203,frames/wetlab_cataract_035_0010.jpg,Segmentation_Masks/Iris/wetlab_cataract_035_0010_iris_mask.png
204,frames/wetlab_cataract_012_0060.jpg,Segmentation_Masks/Iris/wetlab_cataract_012_0060_iris_mask.png
205,frames/wetlab_cataract_017_0028.jpg,Segmentation_Masks/Iris/wetlab_cataract_017_0028_iris_mask.png
206,frames/wetlab_cataract_011_0064.jpg,Segmentation_Masks/Iris/wetlab_cataract_011_0064_iris_mask.png
207,frames/wetlab_cataract_010_0047.jpg,Segmentation_Masks/Iris/wetlab_cataract_010_0047_iris_mask.png
208,frames/wetlab_cataract_011_0006.jpg,Segmentation_Masks/Iris/wetlab_cataract_011_0006_iris_mask.png
209,frames/wetlab_cataract_011_0080.jpg,Segmentation_Masks/Iris/wetlab_cataract_011_0080_iris_mask.png
210,frames/wetlab_cataract_011_0016.jpg,Segmentation_Masks/Iris/wetlab_cataract_011_0016_iris_mask.png
211,frames/wetlab_cataract_034_0017.jpg,Segmentation_Masks/Iris/wetlab_cataract_034_0017_iris_mask.png
212,frames/wetlab_cataract_012_0008.jpg,Segmentation_Masks/Iris/wetlab_cataract_012_0008_iris_mask.png
213,frames/wetlab_cataract_030_0028.jpg,Segmentation_Masks/Iris/wetlab_cataract_030_0028_iris_mask.png
214,frames/wetlab_cataract_012_0039.jpg,Segmentation_Masks/Iris/wetlab_cataract_012_0039_iris_mask.png
215,frames/wetlab_cataract_010_0003.jpg,Segmentation_Masks/Iris/wetlab_cataract_010_0003_iris_mask.png
216,frames/wetlab_cataract_012_0025.jpg,Segmentation_Masks/Iris/wetlab_cataract_012_0025_iris_mask.png
217,frames/wetlab_cataract_034_0023.jpg,Segmentation_Masks/Iris/wetlab_cataract_034_0023_iris_mask.png
218,frames/wetlab_cataract_035_0015.jpg,Segmentation_Masks/Iris/wetlab_cataract_035_0015_iris_mask.png
219,frames/wetlab_cataract_034_0010.jpg,Segmentation_Masks/Iris/wetlab_cataract_034_0010_iris_mask.png
220,frames/wetlab_cataract_030_0031.jpg,Segmentation_Masks/Iris/wetlab_cataract_030_0031_iris_mask.png
221,frames/wetlab_cataract_045_0021.jpg,Segmentation_Masks/Iris/wetlab_cataract_045_0021_iris_mask.png
222,frames/wetlab_cataract_012_0049.jpg,Segmentation_Masks/Iris/wetlab_cataract_012_0049_iris_mask.png
223,frames/wetlab_cataract_011_0057.jpg,Segmentation_Masks/Iris/wetlab_cataract_011_0057_iris_mask.png
224,frames/wetlab_cataract_011_0072.jpg,Segmentation_Masks/Iris/wetlab_cataract_011_0072_iris_mask.png
225,frames/wetlab_cataract_011_0039.jpg,Segmentation_Masks/Iris/wetlab_cataract_011_0039_iris_mask.png
226,frames/wetlab_cataract_019_0016.jpg,Segmentation_Masks/Iris/wetlab_cataract_019_0016_iris_mask.png
227,frames/wetlab_cataract_017_0006.jpg,Segmentation_Masks/Iris/wetlab_cataract_017_0006_iris_mask.png
228,frames/wetlab_cataract_011_0015.jpg,Segmentation_Masks/Iris/wetlab_cataract_011_0015_iris_mask.png
229,frames/wetlab_cataract_035_0009.jpg,Segmentation_Masks/Iris/wetlab_cataract_035_0009_iris_mask.png
230,frames/wetlab_cataract_019_0004.jpg,Segmentation_Masks/Iris/wetlab_cataract_019_0004_iris_mask.png
231,frames/wetlab_cataract_011_0002.jpg,Segmentation_Masks/Iris/wetlab_cataract_011_0002_iris_mask.png
232,frames/wetlab_cataract_017_0019.jpg,Segmentation_Masks/Iris/wetlab_cataract_017_0019_iris_mask.png
233,frames/wetlab_cataract_024_0005.jpg,Segmentation_Masks/Iris/wetlab_cataract_024_0005_iris_mask.png
234,frames/wetlab_cataract_030_0026.jpg,Segmentation_Masks/Iris/wetlab_cataract_030_0026_iris_mask.png
235,frames/wetlab_cataract_035_0007.jpg,Segmentation_Masks/Iris/wetlab_cataract_035_0007_iris_mask.png
